user_id;question_id;answer
28439;FI3;8️⃣
28439;FI4;2️⃣
28439;FI5;4️⃣
28439;FI6;2️⃣
28439;II2;3️⃣
28439;OE1;3️⃣
28439;OE2;4️⃣
28439;OE3;1️⃣
28439;OE4;1️⃣
28439;OE5;2️⃣
28439;OE6;1️⃣
28439;OE7;1️⃣
28439;OE8;2️⃣
28439;TE1;4️⃣
28439;TE10;1️⃣
28439;TE2;1️⃣
28439;TE3;1️⃣
28439;TE4;4️⃣
28439;TE5;1️⃣
28439;TE6;2️⃣
28439;TE7;1️⃣
28439;TE8;3️⃣
28439;TE9;3️⃣
28440;DC1;1️⃣
28440;DC10;1️⃣
28440;DC2;1️⃣
28440;DC3;1️⃣
28440;DC4;4️⃣
28440;DC5;1️⃣
28440;DC6;4️⃣
28440;DC7;1️⃣
28440;DC8;2️⃣
28440;DC9;1️⃣
28440;FI1;2️⃣
28440;FI2;1️⃣
28440;FI3;4️⃣
28440;FI4;1️⃣
28440;FI5;1️⃣
28440;FI6;1️⃣
28440;II2;3️⃣
28440;OE1;2️⃣
28440;OE2;1️⃣
28440;OE3;3️⃣
28440;OE4;1️⃣
28440;OE5;2️⃣
28440;OE6;3️⃣
28440;OE7;1️⃣
28440;OE8;1️⃣
28440;TE1;2️⃣
28440;TE10;3️⃣
28440;TE2;1️⃣
28440;TE3;1️⃣
28440;TE4;3️⃣
28440;TE5;1️⃣
28440;TE6;6️⃣
28440;TE7;1️⃣
28440;TE8;2️⃣
28440;TE9;3️⃣
28445;DC1;1️⃣
28445;DC10;3️⃣
28445;DC2;2️⃣
28445;DC3;1️⃣
28445;DC4;3️⃣
28445;DC5;1️⃣
28445;DC6;1️⃣
28445;DC7;1️⃣
28445;DC8;2️⃣
28445;DC9;1️⃣
28445;FI1;3️⃣
28445;FI2;1️⃣
28445;FI3;1️⃣
28445;FI4;1️⃣
28445;FI5;5️⃣
28445;FI6;3️⃣
28445;II2;2️⃣
28445;OE1;2️⃣
28445;OE2;2️⃣
28445;OE3;3️⃣
28445;OE4;3️⃣
28445;OE5;2️⃣
28445;OE6;4️⃣
28445;OE7;2️⃣
28445;OE8;2️⃣
28445;TE1;4️⃣
28445;TE10;3️⃣
28445;TE2;2️⃣
28445;TE3;1️⃣
28445;TE4;3️⃣
28445;TE5;1️⃣
28445;TE6;2️⃣
28445;TE7;2️⃣
28445;TE8;3️⃣
28445;TE9;3️⃣
28446;TE1;2️⃣
28446;TE10;1️⃣
28446;TE2;3️⃣
28446;TE3;1️⃣
28446;TE4;3️⃣
28446;TE5;1️⃣
28446;TE6;1️⃣
28446;TE7;2️⃣
28446;TE8;2️⃣
28446;TE9;3️⃣
28447;DC1;1️⃣
28447;DC10;2️⃣
28447;DC2;2️⃣
28447;DC3;1️⃣
28447;DC4;4️⃣
28447;DC5;1️⃣
28447;DC6;1️⃣
28447;DC7;1️⃣
28447;DC8;1️⃣
28447;DC9;2️⃣
28447;FI1;2️⃣
28447;FI2;4️⃣
28447;FI3;1️⃣
28447;FI4;1️⃣
28447;FI5;5️⃣
28447;FI6;3️⃣
28447;II2;3️⃣
28447;OE1;2️⃣
28447;OE2;1️⃣
28447;OE3;🤷‍♂️
28447;OE4;2️⃣
28447;OE5;2️⃣
28447;OE6;4️⃣
28447;OE7;1️⃣
28447;OE8;1️⃣
28447;TE1;1️⃣
28447;TE10;3️⃣
28447;TE2;2️⃣
28447;TE3;2️⃣
28447;TE4;1️⃣
28447;TE5;1️⃣
28447;TE6;5️⃣
28447;TE7;4️⃣
28447;TE8;3️⃣
28447;TE9;2️⃣
28449;DC1;1️⃣
28449;DC10;2️⃣
28449;DC2;1️⃣
28449;DC3;1️⃣
28449;DC4;1️⃣
28449;DC5;1️⃣
28449;DC6;1️⃣
28449;DC7;1️⃣
28449;DC8;2️⃣
28449;DC9;2️⃣
28449;FI1;3️⃣
28449;FI2;4️⃣
28449;FI3;6️⃣
28449;FI4;1️⃣
28449;FI5;2️⃣
28449;FI6;2️⃣
28449;II2;2️⃣
28449;OE1;3️⃣
28449;OE2;2️⃣
28449;OE3;3️⃣
28449;OE4;2️⃣
28449;OE5;2️⃣
28449;OE6;4️⃣
28449;OE7;1️⃣
28449;OE8;2️⃣
28449;TE1;4️⃣
28449;TE10;3️⃣
28449;TE2;1️⃣
28449;TE3;3️⃣
28449;TE4;1️⃣
28449;TE5;1️⃣
28449;TE6;6️⃣
28449;TE7;1️⃣
28449;TE8;2️⃣
28449;TE9;3️⃣
28450;TE1;2️⃣
28450;TE10;1️⃣
28450;TE2;2️⃣
28450;TE3;1️⃣
28450;TE4;3️⃣
28450;TE5;1️⃣
28450;TE6;2️⃣
28450;TE7;3️⃣
28450;TE8;3️⃣
28450;TE9;3️⃣
28452;DC1;1️⃣
28452;DC10;2️⃣
28452;DC2;3️⃣
28452;DC3;2️⃣
28452;DC4;4️⃣
28452;DC5;2️⃣
28452;DC6;1️⃣
28452;DC7;4️⃣
28452;DC8;2️⃣
28452;DC9;3️⃣
28452;II2;1️⃣
28452;TE1;2️⃣
28452;TE10;2️⃣
28452;TE2;1️⃣
28452;TE3;1️⃣
28452;TE4;3️⃣
28452;TE5;1️⃣
28452;TE6;3️⃣
28452;TE7;1️⃣
28452;TE8;2️⃣
28452;TE9;1️⃣
28453;DC1;1️⃣
28453;DC2;🤷‍♂️
28453;DC3;1️⃣
28453;DC4;4️⃣
28453;DC5;1️⃣
28453;DC6;2️⃣
28453;FI1;3️⃣
28453;FI2;1️⃣
28453;FI3;8️⃣
28453;FI4;1️⃣
28453;FI5;4️⃣
28453;FI6;1️⃣
28453;OE1;1️⃣
28453;OE2;2️⃣
28453;OE3;1️⃣
28453;OE4;1️⃣
28453;OE5;2️⃣
28453;OE6;3️⃣
28453;OE7;1️⃣
28453;OE8;2️⃣
28456;FI1;3️⃣
28456;FI2;1️⃣
28456;FI3;🔟
28456;FI4;2️⃣
28456;FI5;4️⃣
28456;FI6;1️⃣
28458;TE1;2️⃣
28458;TE2;2️⃣
28458;TE3;4️⃣
28458;TE4;2️⃣
28458;TE5;2️⃣
28459;FI1;3️⃣
28459;FI2;2️⃣
28461;DC1;1️⃣
28461;DC10;2️⃣
28461;DC2;3️⃣
28461;DC3;1️⃣
28461;DC4;4️⃣
28461;DC5;1️⃣
28461;DC6;1️⃣
28461;DC7;1️⃣
28461;DC8;2️⃣
28461;DC9;1️⃣
28461;FI1;2️⃣
28461;FI2;4️⃣
28461;FI3;1️⃣
28461;FI4;4️⃣
28461;FI5;4️⃣
28461;FI6;4️⃣
28461;II2;4️⃣
28461;OE1;1️⃣
28461;OE2;1️⃣
28461;OE3;3️⃣
28461;OE4;2️⃣
28461;OE5;1️⃣
28461;OE6;1️⃣
28461;OE7;1️⃣
28461;OE8;1️⃣
28461;TE1;4️⃣
28461;TE10;2️⃣
28461;TE2;2️⃣
28461;TE3;2️⃣
28461;TE4;1️⃣
28461;TE5;2️⃣
28461;TE6;2️⃣
28461;TE7;4️⃣
28461;TE8;1️⃣
28461;TE9;3️⃣
28462;DC1;🤷‍♂️
28462;DC10;2️⃣
28462;DC2;1️⃣
28462;DC3;3️⃣
28462;DC4;3️⃣
28462;DC5;1️⃣
28462;DC6;3️⃣
28462;DC7;1️⃣
28462;DC8;2️⃣
28462;DC9;2️⃣
28462;FI1;3️⃣
28462;FI2;4️⃣
28462;FI3;1️⃣
28462;FI4;1️⃣
28462;FI5;5️⃣
28462;FI6;🤷‍♂️
28462;II2;4️⃣
28462;TE1;4️⃣
28462;TE10;3️⃣
28462;TE2;1️⃣
28462;TE3;2️⃣
28462;TE4;2️⃣
28462;TE5;1️⃣
28462;TE6;4️⃣
28462;TE7;3️⃣
28462;TE8;3️⃣
28462;TE9;3️⃣
28464;DC1;1️⃣
28464;DC10;2️⃣
28464;DC2;🤷‍♂️
28464;DC3;2️⃣
28464;DC4;2️⃣
28464;DC5;1️⃣
28464;DC6;3️⃣
28464;DC7;1️⃣
28464;DC8;1️⃣
28464;DC9;2️⃣
28464;FI1;2️⃣
28464;FI2;4️⃣
28464;FI3;1️⃣
28464;FI4;1️⃣
28464;FI5;2️⃣
28464;FI6;2️⃣
28464;II2;3️⃣
28464;TE1;4️⃣
28464;TE10;2️⃣
28464;TE2;1️⃣
28464;TE3;1️⃣
28464;TE4;2️⃣
28464;TE5;1️⃣
28464;TE6;2️⃣
28464;TE7;2️⃣
28464;TE8;3️⃣
28464;TE9;3️⃣
28465;DC1;1️⃣
28465;DC10;2️⃣
28465;DC2;1️⃣
28465;DC3;1️⃣
28465;DC4;1️⃣
28465;DC5;1️⃣
28465;DC6;1️⃣
28465;DC7;1️⃣
28465;DC8;1️⃣
28465;DC9;3️⃣
28465;II2;1️⃣
28468;FI1;3️⃣
28468;FI2;1️⃣
28468;FI3;1️⃣
28468;FI4;1️⃣
28468;FI5;4️⃣
28468;FI6;4️⃣
28469;FI1;3️⃣
28469;FI2;3️⃣
28469;FI3;8️⃣
28469;FI4;1️⃣
28469;FI5;4️⃣
28469;FI6;1️⃣
28469;OE1;2️⃣
28469;OE2;1️⃣
28469;OE3;1️⃣
28469;OE4;3️⃣
28469;OE5;3️⃣
28469;OE6;1️⃣
28469;OE7;1️⃣
28469;OE8;2️⃣
28470;DC1;1️⃣
28470;DC10;2️⃣
28470;DC2;2️⃣
28470;DC3;3️⃣
28470;DC4;4️⃣
28470;DC5;3️⃣
28470;DC6;3️⃣
28470;DC7;1️⃣
28470;DC8;1️⃣
28470;DC9;4️⃣
28473;TE1;2️⃣
28473;TE10;1️⃣
28473;TE2;2️⃣
28473;TE3;2️⃣
28473;TE4;4️⃣
28473;TE5;1️⃣
28473;TE6;2️⃣
28473;TE7;4️⃣
28473;TE8;2️⃣
28473;TE9;3️⃣
28474;DC1;1️⃣
28474;DC10;2️⃣
28474;DC2;1️⃣
28474;DC3;2️⃣
28474;DC4;4️⃣
28474;DC5;1️⃣
28474;DC6;2️⃣
28474;DC7;2️⃣
28474;DC8;2️⃣
28474;DC9;3️⃣
28474;II2;2️⃣
28478;DC1;🤷‍♂️
28478;DC10;1️⃣
28478;DC2;2️⃣
28478;DC3;4️⃣
28478;DC4;2️⃣
28478;DC5;2️⃣
28478;DC6;1️⃣
28478;DC7;1️⃣
28478;DC8;1️⃣
28478;DC9;2️⃣
28478;II2;2️⃣
28479;DC1;🤷‍♂️
28479;DC2;4️⃣
28479;DC3;3️⃣
28479;DC4;🤷‍♂️
28479;DC5;4️⃣
28479;DC6;1️⃣
28479;DC7;1️⃣
28479;DC8;2️⃣
28481;DC1;1️⃣
28481;DC10;2️⃣
28481;DC2;🤷‍♂️
28481;DC3;4️⃣
28481;DC4;4️⃣
28481;DC5;1️⃣
28481;DC6;1️⃣
28481;DC7;1️⃣
28481;DC8;2️⃣
28481;DC9;1️⃣
28481;FI1;3️⃣
28481;FI2;1️⃣
28481;FI3;6️⃣
28481;FI4;1️⃣
28481;FI5;4️⃣
28481;FI6;1️⃣
28481;II2;🤷‍♂️
28481;OE1;3️⃣
28481;OE2;2️⃣
28481;OE3;2️⃣
28481;OE4;3️⃣
28481;OE5;3️⃣
28481;OE6;4️⃣
28481;OE7;2️⃣
28481;OE8;2️⃣
28481;TE1;4️⃣
28481;TE10;1️⃣
28481;TE2;1️⃣
28481;TE3;2️⃣
28481;TE4;4️⃣
28481;TE5;2️⃣
28481;TE6;3️⃣
28481;TE7;4️⃣
28481;TE8;2️⃣
28481;TE9;3️⃣
28482;DC1;1️⃣
28482;DC10;1️⃣
28482;DC2;1️⃣
28482;DC3;1️⃣
28482;DC4;2️⃣
28482;DC5;1️⃣
28482;DC6;3️⃣
28482;DC7;1️⃣
28482;DC8;1️⃣
28482;DC9;🤷‍♂️
28482;FI1;1️⃣
28482;FI2;3️⃣
28482;FI3;1️⃣
28482;FI4;1️⃣
28482;FI5;5️⃣
28482;FI6;4️⃣
28482;II2;1️⃣
28482;OE1;1️⃣
28482;OE2;1️⃣
28482;OE3;3️⃣
28482;OE4;2️⃣
28482;OE5;🤷‍♂️
28482;OE6;🤷‍♂️
28482;OE7;3️⃣
28482;OE8;1️⃣
28482;TE1;2️⃣
28482;TE10;1️⃣
28482;TE2;1️⃣
28482;TE3;3️⃣
28482;TE4;2️⃣
28482;TE5;2️⃣
28482;TE6;2️⃣
28482;TE7;3️⃣
28482;TE8;2️⃣
28482;TE9;1️⃣
28486;FI1;3️⃣
28486;FI2;1️⃣
28486;FI3;3️⃣
28486;FI4;1️⃣
28486;FI5;4️⃣
28486;FI6;4️⃣
28486;OE1;1️⃣
28486;OE2;1️⃣
28486;OE3;2️⃣
28486;OE4;1️⃣
28486;OE5;3️⃣
28486;OE6;1️⃣
28486;OE7;🤷‍♂️
28486;OE8;2️⃣
28487;TE1;2️⃣
28487;TE2;3️⃣
28487;TE3;🤷‍♂️
28487;TE4;4️⃣
28487;TE5;🤷‍♂️
28487;TE6;🤷‍♂️
28487;TE7;4️⃣
28487;TE8;🤷‍♂️
28487;TE9;1️⃣
28489;DC1;2️⃣
28489;DC10;1️⃣
28489;DC2;1️⃣
28489;DC3;1️⃣
28489;DC4;1️⃣
28489;DC5;1️⃣
28489;DC6;3️⃣
28489;DC7;1️⃣
28489;DC8;2️⃣
28489;DC9;2️⃣
28489;FI1;3️⃣
28489;FI2;4️⃣
28489;FI3;3️⃣
28489;FI4;1️⃣
28489;FI5;5️⃣
28489;FI6;1️⃣
28489;II2;4️⃣
28489;OE1;2️⃣
28489;OE2;3️⃣
28489;OE3;2️⃣
28489;OE4;2️⃣
28489;OE5;2️⃣
28489;OE6;1️⃣
28489;OE7;2️⃣
28489;OE8;2️⃣
28489;TE1;4️⃣
28489;TE10;1️⃣
28489;TE2;2️⃣
28489;TE3;3️⃣
28489;TE4;2️⃣
28489;TE5;1️⃣
28489;TE6;2️⃣
28489;TE7;2️⃣
28489;TE8;2️⃣
28489;TE9;2️⃣
28491;FI1;3️⃣
28491;FI2;3️⃣
28491;FI3;🤷‍♂️
28491;FI4;1️⃣
28491;FI5;🤷‍♂️
28491;FI6;1️⃣
28491;TE1;2️⃣
28491;TE10;3️⃣
28491;TE2;1️⃣
28491;TE3;1️⃣
28491;TE4;3️⃣
28491;TE5;1️⃣
28491;TE6;4️⃣
28491;TE7;🤷‍♂️
28491;TE8;2️⃣
28491;TE9;3️⃣
28492;DC1;1️⃣
28492;DC10;2️⃣
28492;DC2;2️⃣
28492;DC3;1️⃣
28492;DC4;4️⃣
28492;DC5;1️⃣
28492;DC6;3️⃣
28492;DC7;1️⃣
28492;DC8;1️⃣
28492;DC9;1️⃣
28492;FI1;1️⃣
28492;FI2;1️⃣
28492;FI3;4️⃣
28492;FI4;1️⃣
28492;FI5;4️⃣
28492;FI6;1️⃣
28492;II2;1️⃣
28492;OE1;1️⃣
28492;OE2;1️⃣
28492;OE3;3️⃣
28492;OE4;1️⃣
28492;OE5;2️⃣
28492;OE6;4️⃣
28492;OE7;2️⃣
28492;OE8;1️⃣
28492;TE1;4️⃣
28492;TE10;3️⃣
28492;TE2;1️⃣
28492;TE3;3️⃣
28492;TE4;4️⃣
28492;TE5;1️⃣
28492;TE6;7️⃣
28492;TE7;4️⃣
28492;TE8;2️⃣
28492;TE9;3️⃣
28494;DC1;1️⃣
28494;DC10;2️⃣
28494;DC2;2️⃣
28494;DC3;1️⃣
28494;DC4;3️⃣
28494;DC5;1️⃣
28494;DC6;1️⃣
28494;DC7;1️⃣
28494;DC8;1️⃣
28494;DC9;3️⃣
28494;FI1;3️⃣
28494;FI2;1️⃣
28494;FI3;3️⃣
28494;FI4;1️⃣
28494;FI5;4️⃣
28494;FI6;2️⃣
28494;II2;2️⃣
28494;OE1;3️⃣
28494;OE2;3️⃣
28494;OE3;2️⃣
28494;OE4;3️⃣
28494;OE5;3️⃣
28494;OE6;1️⃣
28494;OE7;2️⃣
28494;OE8;2️⃣
28494;TE1;4️⃣
28494;TE10;3️⃣
28494;TE2;2️⃣
28494;TE3;2️⃣
28494;TE4;3️⃣
28494;TE5;1️⃣
28494;TE6;2️⃣
28494;TE7;4️⃣
28494;TE8;3️⃣
28494;TE9;3️⃣
28497;DC1;1️⃣
28497;DC10;3️⃣
28497;DC2;4️⃣
28497;DC3;1️⃣
28497;DC4;4️⃣
28497;DC5;1️⃣
28497;DC6;1️⃣
28497;DC7;1️⃣
28497;DC8;2️⃣
28497;DC9;1️⃣
28497;FI1;1️⃣
28497;FI2;1️⃣
28497;FI3;6️⃣
28497;FI4;2️⃣
28497;FI5;4️⃣
28497;FI6;4️⃣
28497;II2;4️⃣
28497;OE1;3️⃣
28497;OE2;1️⃣
28497;OE3;🤷‍♂️
28497;OE4;4️⃣
28497;OE5;🤷‍♂️
28497;OE6;2️⃣
28497;OE7;4️⃣
28497;OE8;1️⃣
28500;DC1;1️⃣
28500;DC10;2️⃣
28500;DC2;4️⃣
28500;DC3;4️⃣
28500;DC4;1️⃣
28500;DC5;1️⃣
28500;DC6;1️⃣
28500;DC7;1️⃣
28500;DC8;1️⃣
28500;DC9;3️⃣
28500;FI1;2️⃣
28500;FI2;1️⃣
28500;FI3;1️⃣
28500;FI4;2️⃣
28500;FI5;4️⃣
28500;FI6;3️⃣
28500;II2;3️⃣
28500;OE1;1️⃣
28500;OE2;4️⃣
28500;OE3;2️⃣
28500;OE4;1️⃣
28500;OE5;2️⃣
28500;OE6;1️⃣
28500;OE7;2️⃣
28500;OE8;1️⃣
28500;TE1;1️⃣
28500;TE10;3️⃣
28500;TE2;2️⃣
28500;TE3;1️⃣
28500;TE4;1️⃣
28500;TE5;1️⃣
28500;TE6;🤷‍♂️
28500;TE7;2️⃣
28500;TE8;3️⃣
28500;TE9;3️⃣
28502;DC1;2️⃣
28502;DC10;1️⃣
28502;DC2;1️⃣
28502;DC3;1️⃣
28502;DC4;4️⃣
28502;DC5;1️⃣
28502;DC6;1️⃣
28502;DC7;1️⃣
28502;DC8;1️⃣
28502;DC9;2️⃣
28502;FI1;1️⃣
28502;FI2;1️⃣
28502;FI3;4️⃣
28502;FI4;3️⃣
28502;FI5;1️⃣
28502;FI6;4️⃣
28502;II2;3️⃣
28502;OE1;4️⃣
28502;OE2;1️⃣
28502;OE3;4️⃣
28502;OE4;1️⃣
28502;OE5;2️⃣
28502;OE6;1️⃣
28502;OE7;1️⃣
28502;OE8;1️⃣
28502;TE1;2️⃣
28502;TE10;1️⃣
28502;TE2;1️⃣
28502;TE3;1️⃣
28502;TE4;4️⃣
28502;TE5;1️⃣
28502;TE6;6️⃣
28502;TE7;1️⃣
28502;TE8;3️⃣
28502;TE9;3️⃣
28503;DC1;🤷‍♂️
28503;DC10;1️⃣
28503;DC2;🤷‍♂️
28503;DC3;1️⃣
28503;DC4;4️⃣
28503;DC5;1️⃣
28503;DC6;1️⃣
28503;DC7;1️⃣
28503;DC8;1️⃣
28503;DC9;🤷‍♂️
28503;II2;1️⃣
28503;OE1;2️⃣
28503;OE2;🤷‍♂️
28504;OE1;4️⃣
28504;OE2;4️⃣
28504;OE3;2️⃣
28504;OE4;3️⃣
28504;OE5;3️⃣
28504;OE6;3️⃣
28504;OE7;2️⃣
28504;OE8;1️⃣
28505;FI1;2️⃣
28505;FI2;4️⃣
28505;FI3;4️⃣
28505;FI4;4️⃣
28505;FI5;4️⃣
28505;FI6;1️⃣
28508;TE1;2️⃣
28508;TE10;3️⃣
28508;TE2;3️⃣
28508;TE3;2️⃣
28508;TE4;3️⃣
28508;TE5;1️⃣
28508;TE6;2️⃣
28508;TE7;2️⃣
28508;TE8;3️⃣
28508;TE9;3️⃣
28509;OE1;4️⃣
28509;OE2;2️⃣
28510;DC1;🤷‍♂️
28510;DC2;4️⃣
28510;DC3;1️⃣
28510;DC4;1️⃣
28510;DC5;1️⃣
28510;DC6;3️⃣
28510;DC7;1️⃣
28510;TE1;1️⃣
28510;TE10;3️⃣
28510;TE2;1️⃣
28510;TE3;1️⃣
28510;TE4;3️⃣
28510;TE5;1️⃣
28510;TE6;6️⃣
28510;TE7;2️⃣
28510;TE8;3️⃣
28510;TE9;🤷‍♂️
28511;FI1;1️⃣
28511;FI2;1️⃣
28511;FI3;3️⃣
28511;FI4;1️⃣
28511;FI5;4️⃣
28511;FI6;2️⃣
28511;OE1;1️⃣
28511;OE2;2️⃣
28511;OE3;3️⃣
28511;OE4;1️⃣
28511;OE5;2️⃣
28511;OE6;1️⃣
28511;OE7;3️⃣
28511;OE8;1️⃣
28511;TE1;1️⃣
28511;TE10;1️⃣
28511;TE2;1️⃣
28511;TE3;2️⃣
28511;TE4;1️⃣
28511;TE5;1️⃣
28511;TE6;2️⃣
28511;TE7;2️⃣
28511;TE8;2️⃣
28511;TE9;3️⃣
28512;DC1;1️⃣
28512;DC10;2️⃣
28512;DC2;🤷‍♂️
28512;DC3;1️⃣
28512;DC4;2️⃣
28512;DC5;1️⃣
28512;DC6;3️⃣
28512;DC7;2️⃣
28512;DC8;2️⃣
28512;DC9;3️⃣
28512;FI1;4️⃣
28512;FI2;1️⃣
28512;FI3;🔟
28512;FI4;1️⃣
28512;FI5;4️⃣
28512;FI6;1️⃣
28512;II2;1️⃣
28512;OE1;3️⃣
28512;OE2;2️⃣
28512;OE3;4️⃣
28512;OE4;2️⃣
28512;OE5;3️⃣
28512;OE6;1️⃣
28512;OE7;3️⃣
28512;OE8;2️⃣
28512;TE1;2️⃣
28512;TE10;1️⃣
28512;TE2;1️⃣
28512;TE3;1️⃣
28512;TE4;3️⃣
28512;TE5;1️⃣
28512;TE6;3️⃣
28512;TE7;2️⃣
28512;TE8;2️⃣
28512;TE9;3️⃣
28513;DC1;2️⃣
28513;DC10;1️⃣
28513;DC2;2️⃣
28513;DC3;4️⃣
28513;DC4;1️⃣
28513;DC5;1️⃣
28513;DC6;2️⃣
28513;DC7;1️⃣
28513;DC8;2️⃣
28513;DC9;🤷‍♂️
28513;II2;2️⃣
28513;TE1;2️⃣
28513;TE10;🤷‍♂️
28513;TE2;1️⃣
28513;TE3;2️⃣
28513;TE4;1️⃣
28513;TE5;1️⃣
28513;TE6;2️⃣
28513;TE7;3️⃣
28513;TE8;2️⃣
28513;TE9;3️⃣
28515;DC1;1️⃣
28515;DC10;2️⃣
28515;DC2;1️⃣
28515;DC3;4️⃣
28515;DC4;1️⃣
28515;DC5;1️⃣
28515;DC6;1️⃣
28515;DC7;1️⃣
28515;DC8;1️⃣
28515;DC9;4️⃣
28515;FI1;3️⃣
28515;FI2;4️⃣
28515;FI3;7️⃣
28515;FI4;2️⃣
28515;FI5;4️⃣
28515;FI6;1️⃣
28515;II2;1️⃣
28515;OE1;3️⃣
28515;OE2;2️⃣
28515;OE3;3️⃣
28515;OE4;2️⃣
28515;OE5;3️⃣
28515;OE6;4️⃣
28515;OE7;2️⃣
28515;OE8;2️⃣
28515;TE1;1️⃣
28515;TE10;3️⃣
28515;TE2;2️⃣
28515;TE3;1️⃣
28515;TE4;4️⃣
28515;TE5;1️⃣
28515;TE6;🤷‍♂️
28515;TE7;1️⃣
28515;TE8;3️⃣
28515;TE9;2️⃣
28516;DC1;1️⃣
28516;DC10;3️⃣
28516;DC2;1️⃣
28516;DC3;2️⃣
28516;DC4;1️⃣
28516;DC5;1️⃣
28516;DC6;1️⃣
28516;DC7;1️⃣
28516;DC8;1️⃣
28516;DC9;1️⃣
28516;FI1;2️⃣
28516;FI2;4️⃣
28516;FI3;1️⃣
28516;FI4;4️⃣
28516;FI5;5️⃣
28516;FI6;1️⃣
28516;II2;1️⃣
28516;OE1;1️⃣
28516;OE2;1️⃣
28516;OE3;2️⃣
28516;OE4;4️⃣
28516;OE5;3️⃣
28516;OE6;1️⃣
28516;OE7;1️⃣
28516;OE8;1️⃣
28516;TE1;1️⃣
28516;TE10;1️⃣
28516;TE2;1️⃣
28516;TE3;1️⃣
28516;TE4;4️⃣
28516;TE5;1️⃣
28516;TE6;3️⃣
28516;TE7;4️⃣
28516;TE8;2️⃣
28516;TE9;3️⃣
28517;DC1;1️⃣
28517;DC10;1️⃣
28517;DC2;2️⃣
28517;DC3;3️⃣
28517;DC4;2️⃣
28517;DC5;1️⃣
28517;DC6;1️⃣
28517;DC7;1️⃣
28517;DC8;1️⃣
28517;DC9;3️⃣
28517;II2;2️⃣
28517;TE1;1️⃣
28517;TE10;1️⃣
28517;TE2;2️⃣
28517;TE3;2️⃣
28517;TE4;3️⃣
28517;TE5;1️⃣
28517;TE6;6️⃣
28517;TE7;2️⃣
28517;TE8;3️⃣
28517;TE9;3️⃣
28518;DC1;1️⃣
28518;DC10;2️⃣
28518;DC2;🤷‍♂️
28518;DC3;1️⃣
28518;DC4;1️⃣
28518;DC5;1️⃣
28518;DC6;1️⃣
28518;DC7;1️⃣
28518;DC8;1️⃣
28518;DC9;2️⃣
28518;II2;🤷‍♂️
28518;OE1;3️⃣
28518;OE2;2️⃣
28518;OE3;3️⃣
28518;OE4;4️⃣
28518;OE5;🤷‍♂️
28518;OE6;1️⃣
28518;OE7;1️⃣
28518;OE8;2️⃣
28521;TE1;1️⃣
28521;TE10;1️⃣
28521;TE2;2️⃣
28521;TE3;1️⃣
28521;TE4;4️⃣
28521;TE5;1️⃣
28521;TE6;6️⃣
28521;TE7;3️⃣
28521;TE8;2️⃣
28521;TE9;3️⃣
28522;TE1;2️⃣
28522;TE10;2️⃣
28522;TE2;3️⃣
28522;TE3;🤷‍♂️
28522;TE4;4️⃣
28522;TE5;1️⃣
28522;TE6;6️⃣
28522;TE7;2️⃣
28522;TE8;2️⃣
28522;TE9;3️⃣
28523;DC1;1️⃣
28523;DC10;1️⃣
28523;DC2;3️⃣
28523;DC3;3️⃣
28523;DC4;4️⃣
28523;DC5;1️⃣
28523;DC6;1️⃣
28523;DC7;1️⃣
28523;DC8;2️⃣
28523;DC9;3️⃣
28523;II2;4️⃣
28523;TE1;2️⃣
28523;TE10;1️⃣
28523;TE2;2️⃣
28523;TE3;1️⃣
28523;TE4;4️⃣
28523;TE5;1️⃣
28523;TE6;6️⃣
28523;TE7;2️⃣
28523;TE8;3️⃣
28523;TE9;3️⃣
28525;DC1;1️⃣
28525;DC10;2️⃣
28525;DC2;2️⃣
28525;DC3;1️⃣
28525;DC4;1️⃣
28525;DC5;1️⃣
28525;DC6;2️⃣
28525;DC7;2️⃣
28525;DC8;1️⃣
28525;DC9;4️⃣
28525;FI1;1️⃣
28525;FI2;1️⃣
28525;FI3;🔟
28525;FI4;3️⃣
28525;FI5;4️⃣
28525;FI6;1️⃣
28525;II2;2️⃣
28525;OE1;2️⃣
28525;OE2;1️⃣
28525;OE3;1️⃣
28525;OE4;2️⃣
28525;OE5;2️⃣
28525;OE6;1️⃣
28525;OE7;2️⃣
28525;OE8;1️⃣
28525;TE1;1️⃣
28525;TE10;3️⃣
28525;TE2;1️⃣
28525;TE3;2️⃣
28525;TE4;3️⃣
28525;TE5;1️⃣
28525;TE6;2️⃣
28525;TE7;1️⃣
28525;TE8;3️⃣
28525;TE9;2️⃣
28527;TE1;4️⃣
28527;TE10;3️⃣
28527;TE2;3️⃣
28527;TE3;1️⃣
28527;TE4;4️⃣
28527;TE5;2️⃣
28527;TE6;7️⃣
28527;TE7;4️⃣
28527;TE8;2️⃣
28527;TE9;3️⃣
28528;DC1;1️⃣
28528;DC10;2️⃣
28528;DC2;1️⃣
28528;DC3;3️⃣
28528;DC4;4️⃣
28528;DC5;1️⃣
28528;DC6;3️⃣
28528;DC7;1️⃣
28528;DC8;2️⃣
28528;DC9;1️⃣
28528;II2;1️⃣
28528;OE1;3️⃣
28528;OE2;4️⃣
28528;OE3;1️⃣
28528;OE4;1️⃣
28528;OE5;3️⃣
28528;OE6;4️⃣
28528;OE7;1️⃣
28528;OE8;1️⃣
28528;TE1;4️⃣
28528;TE10;3️⃣
28528;TE2;3️⃣
